0028,3
0030,3
0031,3
0032,3
0033,3
0034,3
0035,3
0036,3
0037,3
0038,3
0039,3
0040,3
0042,5
0043,3
0044,3
0045,3
0046,3
0047,3
0048,3
0049,3
0050,3
0052,3
0053,3
0054,5
0055,3
0056,3
0057,3
0058,3
0060,3
0061,5
0062,3
0063,3
0064,3
0065,3
0066,3
0067,3
0068,3
0069,3
0070,3
0071,3
0072,3
0073,3
0074,3
0075,3
0076,3
0077,3
0078,3
0079,3
0080,3
0081,3
0082,3
0083,3
0084,3
0085,3
0086,3
0087,3
0088,3
0089,3
0090,3
0092,3
0093,3
0094,3
0095,3
0096,3
0097,3
0098,3
0099,3
0101,3
0102,3
0103,3
0104,3
0105,3
0106,3
0107,3
0108,3
0109,3
0110,3
0111,3
0112,3
0113,5
0114,3
0115,3
0116,3
0117,3
0118,3
0119,3
0120,3
0121,3
0122,3
0124,3
0126,3
0127,3
0128,3
0129,3
0130,3
0016,2
0060,2
0063,2
0079,2
0113,2
0060,4
0077,2
0004,2
0014,2
0049,2
0089,2
0116,2
0129,2
0130,2
0101,2
0084,2
0065,2
0060,2
0081,2
0020,2
0021,2
0027,2
0060,2
0080,2
0036,2
0064,2
0048,2
0056,2
0079,2
0085,2
0046,2
0048,2
0064,2
0080,2
0064,2
0070,2
0036,2
0012,4
0064,4
0114,2
0012,2
0018,2
0026,2
0053,2
0056,2
0064,2
0114,2
0064,2
0071,2
0055,2
0018,2
0060,2
0065,2
0093,2
0071,2
0018,2
0060,2
0011,2
0050,2
0081,2
0112,2
0040,2
0117,2
0113,2
0120,2
0122,2
0007,2
0016,2
0021,2
0024,2
0026,2
0028,2
0074,2
0075,2
0116,2
0122,2
0128,2
0129,2
0061,2
0004,2
0007,4
0017,2
0031,2
0033,2
0037,2
0044,8
0045,4
0047,2
0048,2
0049,2
0053,2
0056,2
0058,2
0061,2
0066,4
0070,2
0074,2
0075,2
0079,2
0081,2
0092,6
0095,2
0112,2
0119,2
0129,2
0130,2
0021,2
0002,4
0004,2
0009,2
0010,4
0011,2
0017,2
0022,2
0026,2
0028,2
0031,2
0036,2
0038,2
0043,2
0047,4
0049,6
0057,2
0060,2
0063,4
0070,4
0071,8
0077,2
0078,6
0079,2
0080,2
0085,4
0089,4
0092,4
0102,2
0103,4
0105,2
0106,2
0107,2
0108,2
0109,2
0113,6
0118,4
0121,2
0124,10
0130,2
0002,2
0070,2
0045,2
0075,2
0080,2
0006,2
0017,2
0019,2
0021,4
0022,6
0027,6
0031,4
0045,14
0047,2
0049,2
0055,2
0056,6
0060,6
0062,2
0063,2
0067,2
0069,2
0074,2
0075,4
0081,2
0084,4
0087,2
0094,2
0096,2
0103,2
0120,4
0124,2
0129,2
0008,2
0026,2
0075,2
0083,2
0119,2
0056,2
0075,2
0124,2
0028,2
0013,2
0065,2
0002,2
0008,2
0011,2
0012,2
0018,2
0024,2
0026,4
0028,2
0040,2
0044,2
0047,2
0049,2
0053,2
0058,2
0060,4
0064,2
0069,2
0073,2
0074,2
0075,2
0079,2
0095,2
0102,2
0103,2
0109,2
0113,2
0119,4
0124,4
0127,2
0003,2
0045,2
0094,2
0006,2
0056,2
0057,4
0127,2
0113,2
0026,4
0064,2
0089,2
0098,2
0113,2
0114,2
0069,2
0002,2
0018,2
0027,2
0030,2
0034,2
0049,4
0052,2
0069,4
0095,2
0101,2
0119,2
0122,2
0004,2
0060,4
0095,2
0106,2
0110,2
0113,2
0005,2
0110,2
0110,2
0049,2
0075,2
0004,2
0007,2
0016,2
0023,2
0095,2
0121,2
0124,2
0061,2
0070,2
0115,2
0044,2
0058,2
0023,2
0004,2
0089,2
0057,4
0057,2
0095,4
0060,2
0077,2
0020,2
0079,2
0083,2
0087,2
0095,2
0112,2
0012,2
0064,2
0092,2
0113,2
0007,2
0122,2
0018,2
0045,2
0072,2
0062,2
0006,2
0016,2
0036,2
0049,2
0075,2
0122,4
0016,6
0060,2
0068,2
0072,2
0113,2
0098,2
0009,2
0021,2
0046,2
0097,2
0099,13
0101,2
0118,2
0122,9
0129,2
0130,4
0062,2
0056,2
0050,2
0058,2
0084,2
0111,2
0024,2
0068,2
0058,2
0094,2
0057,2
0011,4
0065,2
0069,2
0094,2
0008,2
0066,2
0124,2
0079,2
0006,4
0063,2
0084,2
0095,2
0104,2
0049,2
0087,2
0047,2
0113,2
0030,2
0124,2
0120,2
0007,2
0030,2
0030,2
0068,2
0007,2
0008,2
0012,2
0017,2
0021,2
0023,4
0024,4
0027,2
0028,4
0030,2
0033,2
0036,2
0037,2
0039,2
0040,4
0043,2
0045,2
0047,2
0049,6
0050,2
0053,6
0057,2
0058,2
0060,4
0065,4
0066,6
0068,4
0069,2
0070,6
0074,2
0079,2
0080,6
0081,2
0083,2
0084,2
0085,2
0086,2
0089,2
0090,2
0093,2
0097,6
0099,6
0103,2
0105,2
0108,2
0109,2
0112,2
0115,2
0117,2
0118,2
0119,4
0120,4
0122,6
0124,2
0128,2
0129,2
0002,2
0027,2
0036,2
0039,2
0004,2
0048,2
0077,2
0087,2
0119,2
0003,4
0006,4
0007,2
0016,10
0024,2
0026,2
0030,8
0037,2
0040,2
0060,8
0063,4
0080,2
0081,2
0085,2
0096,2
0104,4
0107,2
0117,2
0124,6
0002,2
0018,2
0023,2
0024,4
0040,2
0042,2
0067,2
0084,4
0085,2
0090,2
0092,2
0104,2
0105,4
0122,2
0129,2
0016,2
0060,2
0066,2
0097,2
0099,2
0110,2
0118,4
0122,2
0127,2
0128,2
0077,2
0026,2
0038,4
0056,2
0064,2
0065,4
0066,2
0070,2
0085,4
0119,4
0120,2
0124,2
0064,2
0081,2
0021,2
0038,2
0063,2
0128,2
0080,2
0028,2
0019,2
0040,2
0046,2
0048,2
0049,2
0080,2
0105,2
0111,2
0120,2
0128,2
0034,2
0007,2
0099,2
0008,2
0081,2
0111,2
0057,2
0086,2
0103,2
0022,2
0036,2
0107,4
0048,2
0049,2
0079,10
0081,2
0096,2
0101,2
0104,2
0129,2
0022,2
0036,2
0102,2
0103,2
0122,2
0127,2
0113,2
0006,2
0020,2
0021,2
0026,2
0027,2
0040,2
0042,2
0043,2
0044,2
0047,2
0048,2
0049,2
0050,2
0057,2
0058,2
0070,2
0073,2
0074,2
0080,2
0081,2
0083,2
0084,2
0087,2
0088,2
0089,2
0090,2
0115,2
0119,2
0058,2
0092,2
0013,7
0026,2
0039,2
0049,2
0063,4
0064,6
0070,2
0004,12
0052,2
0053,2
0119,2
0034,2
0040,2
0099,2
0124,2
0021,2
0048,2
0070,2
0050,2
0060,2
0083,2
0087,2
0043,4
0050,2
0084,6
0106,2
0109,2
0048,4
0074,2
0049,2
0065,2
0066,2
0090,2
0126,4
0126,4
0053,2
0010,2
0013,2
0026,2
0046,4
0060,16
0071,16
0085,18
0113,4
0006,2
0113,2
0130,2
0002,3
0003,5
0004,5
0005,3
0006,3
0007,5
0008,7
0009,3
0010,5
0011,3
0012,3
0013,3
0014,5
0016,7
0017,3
0018,9
0019,5
0020,3
0021,3
0022,3
0023,5
0024,3
0025,7
0026,5
0027,7
0028,5
0030,11
0031,5
0032,5
0033,3
0034,5
0035,3
0036,7
0037,5
0038,11
0039,9
0040,5
0042,5
0043,7
0044,3
0045,9
0046,5
0047,3
0048,7
0049,11
0050,7
0052,5
0053,7
0054,3
0055,7
0056,7
0057,3
0058,11
0060,15
0061,3
0062,9
0063,17
0064,7
0065,5
0066,3
0067,3
0068,3
0069,7
0070,11
0071,3
0072,5
0073,5
0074,11
0075,7
0076,3
0077,5
0078,3
0079,7
0080,7
0081,7
0082,3
0083,3
0084,3
0085,3
0086,3
0087,3
0088,3
0089,3
0090,5
0092,5
0093,7
0094,9
0095,9
0096,3
0097,5
0098,3
0099,5
0101,3
0102,5
0103,3
0104,7
0105,3
0106,3
0107,7
0108,3
0109,3
0110,3
0111,3
0112,7
0113,9
0114,3
0115,3
0116,3
0117,7
0118,3
0119,7
0120,3
0121,5
0122,7
0124,19
0126,3
0127,13
0128,5
0129,3
0130,3
0034,2
0074,2
0098,2
0006,2
0020,2
0021,2
0026,2
0027,2
0040,2
0042,2
0043,2
0044,2
0047,2
0048,2
0049,2
0050,2
0057,2
0058,2
0070,2
0073,2
0074,2
0080,2
0081,2
0083,2
0084,2
0087,2
0088,2
0089,2
0090,2
0115,2
0119,2
0006,20
0020,2
0046,2
0111,4
0092,2
0006,2
0016,2
0020,2
0023,2
0024,2
0087,2
0095,2
0102,2
0119,2
0121,2
0095,2
0038,2
0060,2
0032,2
0021,2
0060,4
0090,2
0006,2
0007,4
0012,4
0018,2
0021,8
0027,4
0039,2
0050,2
0057,4
0062,4
0068,2
0070,2
0072,2
0074,2
0075,4
0079,2
0080,6
0086,2
0087,2
0088,2
0095,2
0099,2
0103,2
0105,2
0108,2
0120,2
0124,2
0129,4
0130,4
0010,2
0018,2
0040,2
0058,2
0066,2
0006,2
0014,2
0020,2
0022,2
0030,2
0044,2
0049,2
0050,2
0058,4
0060,2
0068,2
0070,2
0078,2
0079,2
0080,2
0081,2
0085,2
0087,4
0095,2
0097,2
0099,2
0101,2
0113,2
0127,4
0128,2
0081,2
0119,2
0076,2
0127,2
0017,2
0032,2
0038,2
0040,2
0047,2
0060,4
0064,4
0071,2
0079,2
0105,4
0120,2
0020,2
0031,2
0004,2
0005,2
0006,2
0007,2
0010,6
0011,2
0016,4
0022,4
0023,2
0026,2
0027,4
0030,2
0031,2
0034,2
0038,2
0039,2
0045,2
0047,4
0048,2
0049,2
0052,2
0054,2
0055,2
0056,8
0057,2
0058,2
0060,6
0062,2
0063,2
0066,2
0068,2
0070,2
0072,2
0075,6
0076,2
0077,2
0080,6
0081,4
0089,4
0097,4
0098,2
0103,2
0104,2
0106,2
0108,4
0113,6
0114,2
0116,2
0119,6
0120,4
0121,2
0122,2
0124,2
0127,4
0128,2
0056,2
0119,2
0033,2
0075,2
0016,2
0031,2
0034,2
0036,2
0061,2
0065,2
0067,2
0107,2
0113,4
0127,4
0129,2
0030,2
0014,6
0002,2
0006,4
0011,4
0012,2
0014,2
0027,2
0032,2
0039,2
0042,4
0044,2
0045,2
0050,10
0052,2
0053,2
0060,4
0062,2
0065,2
0073,2
0077,2
0095,2
0105,4
0106,2
0112,2
0114,2
0127,2
0020,2
0025,2
0038,2
0045,2
0050,6
0053,2
0056,4
0057,2
0062,2
0066,4
0078,2
0080,4
0096,2
0097,2
0127,2
0047,10
0050,2
0025,2
0119,2
0113,2
0010,2
0019,2
0049,2
0050,19
0080,2
0081,4
0118,2
0058,2
0070,2
0030,2
0044,2
0013,2
0019,2
0064,2
0111,2
0076,2
0030,2
0050,2
0053,2
0058,2
0069,2
0071,2
0080,2
0090,4
0027,2
0037,2
0044,2
0048,2
0050,4
0053,12
0085,2
0103,2
0120,2
0128,2
0035,2
0107,2
0069,2
0036,2
0115,2
0006,2
0018,2
0032,2
0037,2
0040,2
0047,2
0049,2
0055,2
0089,2
0121,2
0078,2
0044,2
0070,2
0081,2
0060,2
0113,2
0049,2
0113,2
0086,2
0020,4
0038,2
0087,2
0097,2
0099,2
0006,4
0010,2
0014,2
0016,2
0021,2
0027,2
0033,2
0035,2
0036,2
0038,4
0039,2
0040,2
0047,2
0048,2
0049,2
0050,2
0060,2
0061,2
0062,2
0067,2
0073,2
0077,2
0081,2
0098,2
0112,2
0113,2
0115,2
0116,2
0119,4
0120,2
0124,2
0023,2
0018,2
0088,2
0084,2
0129,2
0067,2
0004,2
0005,2
0023,2
0039,2
0040,2
0043,2
0044,2
0046,2
0050,6
0053,4
0055,2
0064,2
0072,2
0074,2
0077,2
0092,2
0095,2
0112,2
0115,2
0116,2
0124,4
0127,2
0037,2
0099,2
0049,2
0004,2
0023,2
0030,2
0004,19
0005,19
0065,2
0067,2
0079,2
0056,2
0088,2
0127,4
0103,2
0126,7
0056,2
0096,2
0129,2
0037,2
0081,4
0010,2
0089,2
0028,2
0067,2
0068,4
0085,2
0101,2
0038,4
0049,4
0062,2
0007,4
0038,4
0049,2
0048,2
0026,2
0028,2
0043,2
0127,2
0127,14
0128,10
0060,2
0085,2
0026,2
0040,2
0062,2
0124,2
0026,2
0002,2
0008,2
0011,2
0013,2
0017,2
0019,2
0021,2
0025,2
0027,6
0031,2
0033,2
0036,2
0040,2
0045,2
0047,4
0048,2
0050,8
0056,2
0060,2
0061,2
0062,4
0063,2
0070,2
0071,2
0073,2
0074,4
0075,2
0076,4
0077,2
0081,4
0085,4
0090,4
0096,2
0099,2
0103,6
0104,2
0105,4
0106,2
0112,2
0113,6
0116,2
0120,2
0124,2
0127,2
0027,10
0019,2
0060,2
0074,2
0076,2
0080,2
0127,2
0004,2
0063,2
0122,2
0021,2
0027,2
0031,2
0036,2
0054,2
0090,2
0092,6
0093,4
0018,2
0109,2
0078,2
0048,2
0090,2
0095,2
0047,2
0008,2
0009,2
0010,4
0012,4
0013,2
0014,2
0018,4
0021,4
0026,2
0027,2
0032,2
0034,2
0035,2
0042,4
0045,2
0046,2
0049,2
0050,6
0052,2
0053,2
0055,4
0056,2
0060,6
0063,2
0066,2
0069,2
0073,2
0075,6
0078,4
0080,4
0081,2
0083,2
0084,2
0085,2
0094,2
0096,2
0103,2
0104,2
0109,4
0113,2
0114,4
0115,6
0120,4
0124,8
0126,2
0127,2
0128,2
0129,4
0055,2
0086,2
0108,2
0010,2
0012,2
0013,2
0017,2
0021,2
0025,2
0032,2
0036,2
0040,2
0042,4
0049,2
0050,2
0056,2
0064,2
0065,2
0070,2
0073,2
0080,6
0084,2
0097,2
0099,2
0102,2
0104,2
0107,2
0116,2
0117,2
0119,2
0006,2
0008,2
0013,2
0017,2
0018,2
0019,2
0027,6
0049,2
0052,4
0064,2
0069,2
0084,2
0086,2
0087,2
0098,2
0107,4
0113,2
0116,4
0119,2
0121,2
0006,4
0012,2
0049,2
0074,4
0113,2
0121,2
0109,2
0119,2
0074,2
0036,2
0071,2
0078,2
0085,2
0104,2
0026,2
0030,2
0043,2
0048,2
0080,4
0083,2
0105,2
0080,2
0079,2
0124,2
0077,4
0078,2
0058,2
0005,2
0013,2
0039,2
0060,2
0067,2
0002,2
0011,2
0047,2
0053,4
0056,2
0058,6
0060,2
0072,2
0074,2
0098,2
0102,2
0103,2
0104,2
0111,2
0114,2
0120,4
0061,2
0062,2
0065,2
0075,2
0115,2
0124,2
0020,2
0026,2
0046,2
0066,2
0075,2
0087,2
0012,2
0013,2
0026,2
0030,2
0055,2
0056,2
0057,4
0058,2
0060,2
0066,2
0068,2
0078,2
0081,2
0084,4
0103,4
0104,2
0113,2
0114,2
0119,2
0124,2
0129,2
0028,2
0058,2
0099,2
0111,2
0127,2
0129,2
0130,2
0048,2
0050,2
0057,2
0060,2
0087,2
0124,2
0128,2
0070,2
0084,2
0040,2
0063,2
0124,2
0016,2
0062,2
0047,2
0042,2
0063,2
0122,2
0020,4
0038,2
0047,2
0057,2
0060,2
0064,2
0071,2
0120,2
0124,2
0063,2
0075,2
0049,2
0070,2
0071,2
0094,2
0124,2
0055,2
0070,2
0080,6
0073,2
0076,2
0034,2
0124,2
0030,2
0104,2
0036,2
0058,2
0037,2
0073,2
0055,2
0072,2
0002,11
0003,11
0004,7
0005,3
0006,5
0007,7
0008,5
0009,3
0010,11
0011,3
0012,5
0013,3
0014,13
0016,11
0017,3
0018,13
0019,3
0020,13
0021,11
0022,9
0023,5
0024,9
0025,9
0026,7
0027,7
0028,11
0030,7
0031,11
0032,5
0033,15
0034,5
0035,3
0036,13
0037,3
0038,29
0039,3
0040,3
0042,5
0043,3
0044,5
0045,15
0046,15
0047,9
0048,7
0049,11
0050,7
0052,9
0053,9
0054,7
0055,5
0056,5
0057,5
0058,9
0060,25
0061,11
0062,7
0063,9
0064,15
0065,11
0066,3
0067,7
0068,5
0069,5
0070,13
0071,21
0072,13
0073,9
0074,9
0075,9
0076,7
0077,9
0078,11
0079,11
0080,11
0081,19
0082,9
0083,7
0084,7
0085,23
0086,9
0087,3
0088,5
0089,17
0090,11
0092,11
0093,3
0094,11
0095,9
0096,11
0097,25
0098,3
0099,5
0101,5
0102,3
0103,11
0104,7
0105,11
0106,5
0107,7
0108,5
0109,3
0110,13
0111,3
0112,3
0113,19
0114,9
0115,3
0116,5
0117,3
0118,7
0119,7
0120,11
0121,17
0122,3
0124,7
0126,7
0127,15
0128,5
0129,11
0130,9
0042,2
0056,2
0062,2
0080,8
0124,2
0127,2
0006,2
0010,2
0019,2
0021,2
0033,2
0084,2
0097,2
0117,2
0122,2
0013,8
0013,2
0060,4
0027,2
0058,2
0070,2
0113,2
0042,2
0005,4
0062,2
0097,2
0018,31
0019,11
0020,15
0024,2
0036,11
0038,2
0039,2
0118,2
0120,2
0057,22
0009,2
0042,4
0043,2
0049,2
0050,2
0105,2
0120,2
0124,2
0012,2
0085,2
0113,2
0047,2
0113,2
0102,2
0113,2
0042,4
0080,4
0092,4
0107,2
0085,4
0025,4
0071,4
0085,2
0104,2
0005,2
0006,2
0008,2
0013,2
0034,6
0038,2
0039,2
0040,2
0048,2
0049,2
0050,2
0058,4
0061,6
0066,2
0076,4
0079,2
0080,2
0081,4
0083,2
0095,2
0105,2
0111,2
0113,4
0114,2
0129,2
0016,2
0038,2
0039,2
0067,2
0120,2
0058,2
0075,2
0027,2
0078,2
0094,2
0127,4
0090,2
0064,2
0010,2
0036,2
0058,4
0060,4
0088,2
0103,2
0112,2
0124,4
0049,2
0002,2
0060,2
0061,2
0062,2
0050,2
0090,2
0107,2
0090,2
0038,2
0058,2
0065,2
0058,2
0060,4
0012,2
0002,4
0004,6
0005,10
0006,18
0007,2
0008,2
0010,24
0011,4
0012,4
0013,8
0014,4
0016,22
0017,4
0018,22
0019,16
0020,8
0021,14
0022,4
0023,4
0024,10
0025,2
0026,10
0027,8
0028,4
0030,28
0031,6
0033,6
0034,4
0036,6
0037,6
0038,18
0039,6
0040,4
0042,16
0043,2
0044,2
0045,10
0046,4
0047,2
0048,16
0049,8
0050,12
0052,8
0053,12
0054,2
0055,6
0056,12
0057,6
0058,20
0060,26
0061,8
0062,6
0063,10
0064,16
0065,10
0066,14
0067,6
0068,4
0069,4
0070,10
0071,6
0072,2
0073,6
0074,6
0075,22
0076,6
0077,12
0078,8
0079,10
0080,24
0081,12
0082,2
0083,2
0084,4
0085,12
0086,4
0087,6
0089,6
0090,2
0092,12
0093,8
0094,2
0095,12
0096,18
0097,6
0098,8
0101,6
0102,8
0103,12
0104,4
0105,6
0106,8
0107,14
0108,12
0109,4
0110,2
0111,2
0112,10
0113,18
0114,8
0115,8
0116,8
0118,10
0119,14
0120,14
0121,12
0122,12
0124,24
0126,2
0127,6
0128,4
0129,10
0130,4
0002,3
0003,3
0004,3
0005,3
0006,3
0007,3
0008,3
0009,3
0010,3
0011,3
0012,3
0013,3
0014,3
0016,3
0017,3
0018,3
0019,3
0020,3
0021,3
0022,3
0023,3
0024,3
0025,3
0026,3
0027,3
0028,3
0030,3
0031,3
0032,3
0033,3
0034,3
0035,3
0036,3
0037,3
0038,3
0039,3
0040,3
0042,3
0043,3
0044,3
0045,3
0046,3
0047,3
0048,3
0049,3
0050,3
0052,3
0053,3
0054,3
0055,3
0056,3
0057,3
0058,3
0060,3
0061,3
0062,3
0063,3
0064,3
0065,3
0066,3
0067,3
0068,3
0069,3
0070,3
0071,3
0072,3
0073,3
0074,3
0075,3
0076,3
0077,3
0078,3
0079,3
0080,3
0081,3
0082,3
0083,3
0084,3
0085,3
0086,3
0087,3
0088,3
0089,3
0090,3
0092,3
0093,3
0094,3
0095,3
0096,3
0097,3
0098,3
0099,3
0101,3
0102,3
0103,3
0104,3
0105,3
0106,3
0107,3
0108,3
0109,3
0110,3
0111,3
0112,3
0113,3
0114,3
0115,3
0116,3
0117,3
0118,3
0119,3
0120,3
0121,3
0122,3
0124,3
0126,3
0127,3
0128,3
0129,3
0130,3
0065,4
0052,4
0056,2
0113,2
0006,2
0020,2
0028,2
0080,4
0098,2
0103,2
0127,2
0008,2
0011,2
0028,2
0052,2
0080,4
0061,2
0097,2
0111,2
0058,2
0016,10
0020,2
0045,2
0073,2
0011,2
0012,2
0119,2
0021,2
0011,2
0128,2
0044,2
0115,2
0080,4
0121,2
0025,2
0064,2
0027,2
0073,2
0111,4
0049,2
0129,2
0022,2
0089,2
0124,2
0105,2
0036,4
0044,2
0080,2
0026,2
0090,2
0050,2
0060,2
0105,2
0095,2
0098,2
0013,8
0002,2
0004,8
0006,12
0009,2
0010,4
0011,4
0012,2
0013,6
0014,2
0018,2
0021,2
0022,8
0023,6
0024,2
0025,10
0028,6
0030,6
0031,2
0032,2
0033,2
0034,2
0036,6
0038,2
0040,10
0042,4
0043,2
0044,8
0045,4
0046,2
0047,4
0048,2
0049,6
0050,8
0052,2
0053,4
0054,2
0055,8
0056,2
0057,12
0058,6
0060,14
0061,2
0063,4
0065,6
0066,4
0067,2
0069,2
0070,2
0071,2
0072,2
0073,4
0074,4
0075,6
0076,2
0077,2
0078,10
0079,10
0080,8
0081,4
0082,2
0083,2
0084,6
0086,2
0087,2
0088,6
0089,2
0090,4
0092,2
0093,2
0094,2
0095,4
0096,4
0097,4
0098,10
0101,2
0102,2
0103,2
0104,6
0105,10
0106,2
0107,8
0110,2
0111,6
0112,4
0113,18
0114,8
0115,4
0116,4
0117,2
0119,4
0120,2
0121,4
